trial,choice,rate,noise,cumulativerate
29,1,1,0.2,0.896551724137931
30,1,1,0.2,0.9
31,1,1,0.2,0.9032258064516129
32,1,1,0.2,0.90625
33,1,1,0.2,0.9090909090909091
34,1,1,0.2,0.9117647058823529
35,1,1,0.2,0.9142857142857143
36,1,1,0.2,0.9166666666666666
37,1,1,0.2,0.918918918918919
38,1,1,0.2,0.9210526315789473
39,1,1,0.2,0.9230769230769231
40,1,1,0.2,0.925
41,1,1,0.2,0.926829268292683
42,1,1,0.2,0.9285714285714286
43,0,1,0.2,0.9069767441860465
44,1,1,0.2,0.9090909090909091
45,1,1,0.2,0.9111111111111111
46,1,1,0.2,0.9130434782608695
47,0,1,0.2,0.8936170212765957
48,1,1,0.2,0.8958333333333334
49,1,1,0.2,0.8979591836734694
50,1,1,0.2,0.9
51,0,1,0.2,0.8823529411764706
52,0,1,0.2,0.8653846153846154
53,1,1,0.2,0.8679245283018868
54,1,1,0.2,0.8703703703703703
55,0,1,0.2,0.8545454545454545
56,1,1,0.2,0.8571428571428571
57,1,1,0.2,0.8596491228070176
58,0,1,0.2,0.8448275862068966
59,1,1,0.2,0.847457627118644
60,1,1,0.2,0.85
61,1,1,0.2,0.8524590163934426
62,1,1,0.2,0.8548387096774194
63,1,1,0.2,0.8571428571428571
64,1,1,0.2,0.859375
65,1,1,0.2,0.8615384615384616
66,1,1,0.2,0.8636363636363636
67,1,1,0.2,0.8656716417910447
68,0,1,0.2,0.8529411764705882
69,1,1,0.2,0.855072463768116
70,1,1,0.2,0.8571428571428571
71,1,1,0.2,0.8591549295774648
72,1,1,0.2,0.8611111111111112
73,1,1,0.2,0.863013698630137
74,1,1,0.2,0.8648648648648649
75,1,1,0.2,0.8666666666666667
76,1,1,0.2,0.868421052631579
77,1,1,0.2,0.8701298701298701
78,1,1,0.2,0.8717948717948718
79,1,1,0.2,0.8734177215189873
80,0,1,0.2,0.8625
81,1,1,0.2,0.8641975308641975
82,1,1,0.2,0.8658536585365854
83,1,1,0.2,0.8674698795180723
84,1,1,0.2,0.8690476190476191
85,1,1,0.2,0.8705882352941177
86,1,1,0.2,0.872093023255814
87,1,1,0.2,0.8735632183908046
88,1,1,0.2,0.875
89,1,1,0.2,0.8764044943820225
90,1,1,0.2,0.8777777777777778
91,1,1,0.2,0.8791208791208791
92,1,1,0.2,0.8804347826086957
93,1,1,0.2,0.8817204301075269
94,1,1,0.2,0.8829787234042553
95,1,1,0.2,0.8842105263157894
96,1,1,0.2,0.8854166666666666
97,1,1,0.2,0.8865979381443299
98,0,1,0.2,0.8775510204081632
99,1,1,0.2,0.8787878787878788
100,1,1,0.2,0.88
101,0,1,0.2,0.8712871287128713
102,1,1,0.2,0.8725490196078431
103,1,1,0.2,0.8737864077669902
104,1,1,0.2,0.875
105,1,1,0.2,0.8761904761904762
106,1,1,0.2,0.8773584905660378
107,1,1,0.2,0.8785046728971962
108,1,1,0.2,0.8796296296296297
109,1,1,0.2,0.8807339449541285
110,1,1,0.2,0.8818181818181818
111,1,1,0.2,0.8828828828828829
112,1,1,0.2,0.8839285714285714
113,1,1,0.2,0.8849557522123894
114,1,1,0.2,0.8859649122807017
115,0,1,0.2,0.8782608695652174
116,1,1,0.2,0.8793103448275862
117,1,1,0.2,0.8803418803418803
118,1,1,0.2,0.8813559322033898
119,1,1,0.2,0.8823529411764706
120,1,1,0.2,0.8833333333333333
1,0,0,0.30000000000000004,0
2,1,0,0.30000000000000004,0.5
3,0,0,0.30000000000000004,0.3333333333333333
4,1,0,0.30000000000000004,0.5
5,0,0,0.30000000000000004,0.4
6,0,0,0.30000000000000004,0.3333333333333333
7,0,0,0.30000000000000004,0.2857142857142857
8,0,0,0.30000000000000004,0.25
9,0,0,0.30000000000000004,0.2222222222222222
10,1,0,0.30000000000000004,0.3
11,1,0,0.30000000000000004,0.36363636363636365
12,0,0,0.30000000000000004,0.3333333333333333
13,0,0,0.30000000000000004,0.3076923076923077
14,0,0,0.30000000000000004,0.2857142857142857
15,0,0,0.30000000000000004,0.26666666666666666
16,0,0,0.30000000000000004,0.25
17,0,0,0.30000000000000004,0.23529411764705882
18,0,0,0.30000000000000004,0.2222222222222222
19,0,0,0.30000000000000004,0.21052631578947367
20,0,0,0.30000000000000004,0.2
21,0,0,0.30000000000000004,0.19047619047619047
22,0,0,0.30000000000000004,0.18181818181818182
23,0,0,0.30000000000000004,0.17391304347826086
24,0,0,0.30000000000000004,0.16666666666666666
25,0,0,0.30000000000000004,0.16
26,1,0,0.30000000000000004,0.19230769230769232
27,0,0,0.30000000000000004,0.18518518518518517
28,0,0,0.30000000000000004,0.17857142857142858
29,0,0,0.30000000000000004,0.1724137931034483
30,0,0,0.30000000000000004,0.16666666666666666
31,0,0,0.30000000000000004,0.16129032258064516
32,1,0,0.30000000000000004,0.1875
33,0,0,0.30000000000000004,0.18181818181818182
34,0,0,0.30000000000000004,0.17647058823529413
35,0,0,0.30000000000000004,0.17142857142857143
36,0,0,0.30000000000000004,0.16666666666666666
37,0,0,0.30000000000000004,0.16216216216216217
38,0,0,0.30000000000000004,0.15789473684210525
39,0,0,0.30000000000000004,0.15384615384615385
40,0,0,0.30000000000000004,0.15
41,0,0,0.30000000000000004,0.14634146341463414
42,0,0,0.30000000000000004,0.14285714285714285
43,0,0,0.30000000000000004,0.13953488372093023
44,0,0,0.30000000000000004,0.13636363636363635
45,0,0,0.30000000000000004,0.13333333333333333
46,0,0,0.30000000000000004,0.13043478260869565
47,0,0,0.30000000000000004,0.1276595744680851
48,0,0,0.30000000000000004,0.125
49,0,0,0.30000000000000004,0.12244897959183673
50,0,0,0.30000000000000004,0.12
51,0,0,0.30000000000000004,0.11764705882352941
52,0,0,0.30000000000000004,0.11538461538461539
53,0,0,0.30000000000000004,0.11320754716981132
54,0,0,0.30000000000000004,0.1111111111111111
55,0,0,0.30000000000000004,0.10909090909090909
56,1,0,0.30000000000000004,0.125
57,0,0,0.30000000000000004,0.12280701754385964
58,0,0,0.30000000000000004,0.1206896551724138
59,0,0,0.30000000000000004,0.11864406779661017
60,0,0,0.30000000000000004,0.11666666666666667
61,0,0,0.30000000000000004,0.11475409836065574
62,1,0,0.30000000000000004,0.12903225806451613
63,0,0,0.30000000000000004,0.12698412698412698
64,1,0,0.30000000000000004,0.140625
65,1,0,0.30000000000000004,0.15384615384615385
66,0,0,0.30000000000000004,0.15151515151515152
67,0,0,0.30000000000000004,0.14925373134328357
68,0,0,0.30000000000000004,0.14705882352941177
69,1,0,0.30000000000000004,0.15942028985507245
70,0,0,0.30000000000000004,0.15714285714285714
71,0,0,0.30000000000000004,0.15492957746478872
72,0,0,0.30000000000000004,0.1527777777777778
73,1,0,0.30000000000000004,0.1643835616438356
74,0,0,0.30000000000000004,0.16216216216216217
75,1,0,0.30000000000000004,0.17333333333333334
76,0,0,0.30000000000000004,0.17105263157894737
77,0,0,0.30000000000000004,0.16883116883116883
78,0,0,0.30000000000000004,0.16666666666666666
79,1,0,0.30000000000000004,0.17721518987341772
80,0,0,0.30000000000000004,0.175
81,0,0,0.30000000000000004,0.1728395061728395
82,0,0,0.30000000000000004,0.17073170731707318
83,0,0,0.30000000000000004,0.1686746987951807
84,0,0,0.30000000000000004,0.16666666666666666
85,0,0,0.30000000000000004,0.16470588235294117
86,1,0,0.30000000000000004,0.1744186046511628
87,0,0,0.30000000000000004,0.1724137931034483
88,0,0,0.30000000000000004,0.17045454545454544
89,0,0,0.30000000000000004,0.16853932584269662
90,0,0,0.30000000000000004,0.16666666666666666
91,0,0,0.30000000000000004,0.16483516483516483
92,0,0,0.30000000000000004,0.16304347826086957
93,0,0,0.30000000000000004,0.16129032258064516
94,0,0,0.30000000000000004,0.1595744680851064
95,0,0,0.30000000000000004,0.15789473684210525
96,0,0,0.30000000000000004,0.15625
97,0,0,0.30000000000000004,0.15463917525773196
98,0,0,0.30000000000000004,0.15306122448979592
99,0,0,0.30000000000000004,0.15151515151515152
100,0,0,0.30000000000000004,0.15
101,0,0,0.30000000000000004,0.1485148514851485
102,0,0,0.30000000000000004,0.14705882352941177
103,0,0,0.30000000000000004,0.14563106796116504
104,0,0,0.30000000000000004,0.14423076923076922
105,0,0,0.30000000000000004,0.14285714285714285
106,0,0,0.30000000000000004,0.14150943396226415
107,0,0,0.30000000000000004,0.14018691588785046
108,0,0,0.30000000000000004,0.1388888888888889
109,0,0,0.30000000000000004,0.13761467889908258
110,0,0,0.30000000000000004,0.13636363636363635
111,0,0,0.30000000000000004,0.13513513513513514
112,0,0,0.30000000000000004,0.13392857142857142
113,1,0,0.30000000000000004,0.1415929203539823
114,0,0,0.30000000000000004,0.14035087719298245
115,0,0,0.30000000000000004,0.1391304347826087
116,0,0,0.30000000000000004,0.13793103448275862
117,0,0,0.30000000000000004,0.13675213675213677
118,0,0,0.30000000000000004,0.13559322033898305
119,0,0,0.30000000000000004,0.13445378151260504
120,0,0,0.30000000000000004,0.13333333333333333
1,0,0.1,0.30000000000000004,0
2,0,0.1,0.30000000000000004,0
3,0,0.1,0.30000000000000004,0
4,1,0.1,0.30000000000000004,0.25
5,0,0.1,0.30000000000000004,0.2
6,0,0.1,0.30000000000000004,0.16666666666666666
7,1,0.1,0.30000000000000004,0.2857142857142857
8,0,0.1,0.30000000000000004,0.25
9,0,0.1,0.30000000000000004,0.2222222222222222
10,0,0.1,0.30000000000000004,0.2
11,0,0.1,0.30000000000000004,0.18181818181818182
12,0,0.1,0.30000000000000004,0.16666666666666666
13,0,0.1,0.30000000000000004,0.15384615384615385
14,0,0.1,0.30000000000000004,0.14285714285714285
15,0,0.1,0.30000000000000004,0.13333333333333333
16,1,0.1,0.30000000000000004,0.1875
17,0,0.1,0.30000000000000004,0.17647058823529413
18,0,0.1,0.30000000000000004,0.16666666666666666
19,0,0.1,0.30000000000000004,0.15789473684210525
20,0,0.1,0.30000000000000004,0.15
21,0,0.1,0.30000000000000004,0.14285714285714285
22,0,0.1,0.30000000000000004,0.13636363636363635
23,0,0.1,0.30000000000000004,0.13043478260869565
24,1,0.1,0.30000000000000004,0.16666666666666666
25,0,0.1,0.30000000000000004,0.16
26,0,0.1,0.30000000000000004,0.15384615384615385
27,0,0.1,0.30000000000000004,0.14814814814814814
28,0,0.1,0.30000000000000004,0.14285714285714285
29,0,0.1,0.30000000000000004,0.13793103448275862
30,0,0.1,0.30000000000000004,0.13333333333333333
31,0,0.1,0.30000000000000004,0.12903225806451613
32,0,0.1,0.30000000000000004,0.125
33,0,0.1,0.30000000000000004,0.12121212121212122
34,0,0.1,0.30000000000000004,0.11764705882352941
35,0,0.1,0.30000000000000004,0.11428571428571428
36,0,0.1,0.30000000000000004,0.1111111111111111
37,0,0.1,0.30000000000000004,0.10810810810810811
38,0,0.1,0.30000000000000004,0.10526315789473684
39,1,0.1,0.30000000000000004,0.1282051282051282
40,1,0.1,0.30000000000000004,0.15
41,0,0.1,0.30000000000000004,0.14634146341463414
42,0,0.1,0.30000000000000004,0.14285714285714285
43,0,0.1,0.30000000000000004,0.13953488372093023
44,1,0.1,0.30000000000000004,0.1590909090909091
45,0,0.1,0.30000000000000004,0.15555555555555556
46,1,0.1,0.30000000000000004,0.17391304347826086
47,0,0.1,0.30000000000000004,0.1702127659574468
48,0,0.1,0.30000000000000004,0.16666666666666666
49,0,0.1,0.30000000000000004,0.16326530612244897
50,0,0.1,0.30000000000000004,0.16
51,1,0.1,0.30000000000000004,0.17647058823529413
52,1,0.1,0.30000000000000004,0.19230769230769232
53,0,0.1,0.30000000000000004,0.18867924528301888
54,0,0.1,0.30000000000000004,0.18518518518518517
55,0,0.1,0.30000000000000004,0.18181818181818182
56,1,0.1,0.30000000000000004,0.19642857142857142
57,0,0.1,0.30000000000000004,0.19298245614035087
58,0,0.1,0.30000000000000004,0.1896551724137931
59,1,0.1,0.30000000000000004,0.2033898305084746
60,0,0.1,0.30000000000000004,0.2
61,0,0.1,0.30000000000000004,0.19672131147540983
62,0,0.1,0.30000000000000004,0.1935483870967742
63,0,0.1,0.30000000000000004,0.19047619047619047
64,0,0.1,0.30000000000000004,0.1875
65,0,0.1,0.30000000000000004,0.18461538461538463
66,0,0.1,0.30000000000000004,0.18181818181818182
67,0,0.1,0.30000000000000004,0.1791044776119403
68,0,0.1,0.30000000000000004,0.17647058823529413
69,1,0.1,0.30000000000000004,0.18840579710144928
70,0,0.1,0.30000000000000004,0.18571428571428572
71,0,0.1,0.30000000000000004,0.18309859154929578
72,0,0.1,0.30000000000000004,0.18055555555555555
73,0,0.1,0.30000000000000004,0.1780821917808219
74,1,0.1,0.30000000000000004,0.1891891891891892
75,0,0.1,0.30000000000000004,0.18666666666666668
76,0,0.1,0.30000000000000004,0.18421052631578946
77,1,0.1,0.30000000000000004,0.19480519480519481
78,0,0.1,0.30000000000000004,0.19230769230769232
79,1,0.1,0.30000000000000004,0.20253164556962025
80,0,0.1,0.30000000000000004,0.2
81,0,0.1,0.30000000000000004,0.19753086419753085
82,0,0.1,0.30000000000000004,0.1951219512195122
83,0,0.1,0.30000000000000004,0.1927710843373494
84,0,0.1,0.30000000000000004,0.19047619047619047
85,0,0.1,0.30000000000000004,0.18823529411764706
86,0,0.1,0.30000000000000004,0.18604651162790697
87,0,0.1,0.30000000000000004,0.1839080459770115
88,0,0.1,0.30000000000000004,0.18181818181818182
89,0,0.1,0.30000000000000004,0.1797752808988764
90,0,0.1,0.30000000000000004,0.17777777777777778
91,0,0.1,0.30000000000000004,0.17582417582417584
92,0,0.1,0.30000000000000004,0.17391304347826086
93,0,0.1,0.30000000000000004,0.17204301075268819
94,0,0.1,0.30000000000000004,0.1702127659574468
95,0,0.1,0.30000000000000004,0.16842105263157894
96,0,0.1,0.30000000000000004,0.16666666666666666
97,1,0.1,0.30000000000000004,0.17525773195876287
98,0,0.1,0.30000000000000004,0.17346938775510204
99,0,0.1,0.30000000000000004,0.1717171717171717
100,0,0.1,0.30000000000000004,0.17
101,0,0.1,0.30000000000000004,0.16831683168316833
102,0,0.1,0.30000000000000004,0.16666666666666666
103,1,0.1,0.30000000000000004,0.17475728155339806
104,1,0.1,0.30000000000000004,0.18269230769230768
105,0,0.1,0.30000000000000004,0.18095238095238095
106,0,0.1,0.30000000000000004,0.1792452830188679
107,0,0.1,0.30000000000000004,0.17757009345794392
108,0,0.1,0.30000000000000004,0.17592592592592593
109,0,0.1,0.30000000000000004,0.1743119266055046
110,0,0.1,0.30000000000000004,0.17272727272727273
111,0,0.1,0.30000000000000004,0.17117117117117117
112,0,0.1,0.30000000000000004,0.16964285714285715
113,0,0.1,0.30000000000000004,0.168141592920354
114,0,0.1,0.30000000000000004,0.16666666666666666
115,0,0.1,0.30000000000000004,0.16521739130434782
116,0,0.1,0.30000000000000004,0.16379310344827586
117,0,0.1,0.30000000000000004,0.1623931623931624
118,0,0.1,0.30000000000000004,0.16101694915254236
119,0,0.1,0.30000000000000004,0.15966386554621848
120,0,0.1,0.30000000000000004,0.15833333333333333
1,0,0.2,0.30000000000000004,0
2,0,0.2,0.30000000000000004,0
3,1,0.2,0.30000000000000004,0.3333333333333333
4,0,0.2,0.30000000000000004,0.25
5,0,0.2,0.30000000000000004,0.2
6,0,0.2,0.30000000000000004,0.16666666666666666
7,1,0.2,0.30000000000000004,0.2857142857142857
8,0,0.2,0.30000000000000004,0.25
9,0,0.2,0.30000000000000004,0.2222222222222222
10,1,0.2,0.30000000000000004,0.3
11,0,0.2,0.30000000000000004,0.2727272727272727
12,0,0.2,0.30000000000000004,0.25
13,0,0.2,0.30000000000000004,0.23076923076923078
14,0,0.2,0.30000000000000004,0.21428571428571427
15,1,0.2,0.30000000000000004,0.26666666666666666
16,1,0.2,0.30000000000000004,0.3125
17,1,0.2,0.30000000000000004,0.35294117647058826
18,0,0.2,0.30000000000000004,0.3333333333333333
19,0,0.2,0.30000000000000004,0.3157894736842105
20,0,0.2,0.30000000000000004,0.3
21,0,0.2,0.30000000000000004,0.2857142857142857
22,0,0.2,0.30000000000000004,0.2727272727272727
23,0,0.2,0.30000000000000004,0.2608695652173913
24,0,0.2,0.30000000000000004,0.25
25,1,0.2,0.30000000000000004,0.28
26,0,0.2,0.30000000000000004,0.2692307692307692
27,0,0.2,0.30000000000000004,0.25925925925925924
28,1,0.2,0.30000000000000004,0.2857142857142857
29,0,0.2,0.30000000000000004,0.27586206896551724
30,0,0.2,0.30000000000000004,0.26666666666666666
31,0,0.2,0.30000000000000004,0.25806451612903225
32,0,0.2,0.30000000000000004,0.25
33,1,0.2,0.30000000000000004,0.2727272727272727
34,0,0.2,0.30000000000000004,0.2647058823529412
35,0,0.2,0.30000000000000004,0.2571428571428571
36,0,0.2,0.30000000000000004,0.25
37,0,0.2,0.30000000000000004,0.24324324324324326
38,0,0.2,0.30000000000000004,0.23684210526315788
39,1,0.2,0.30000000000000004,0.2564102564102564
40,0,0.2,0.30000000000000004,0.25
41,1,0.2,0.30000000000000004,0.2682926829268293
42,0,0.2,0.30000000000000004,0.2619047619047619
43,0,0.2,0.30000000000000004,0.2558139534883721
44,0,0.2,0.30000000000000004,0.25
45,0,0.2,0.30000000000000004,0.24444444444444444
46,0,0.2,0.30000000000000004,0.2391304347826087
47,1,0.2,0.30000000000000004,0.2553191489361702
48,0,0.2,0.30000000000000004,0.25
49,0,0.2,0.30000000000000004,0.24489795918367346
50,0,0.2,0.30000000000000004,0.24
51,0,0.2,0.30000000000000004,0.23529411764705882
52,0,0.2,0.30000000000000004,0.23076923076923078
53,0,0.2,0.30000000000000004,0.22641509433962265
54,0,0.2,0.30000000000000004,0.2222222222222222
55,0,0.2,0.30000000000000004,0.21818181818181817
56,0,0.2,0.30000000000000004,0.21428571428571427
57,0,0.2,0.30000000000000004,0.21052631578947367
58,0,0.2,0.30000000000000004,0.20689655172413793
59,1,0.2,0.30000000000000004,0.22033898305084745
60,0,0.2,0.30000000000000004,0.21666666666666667
61,1,0.2,0.30000000000000004,0.22950819672131148
62,0,0.2,0.30000000000000004,0.22580645161290322
63,1,0.2,0.30000000000000004,0.23809523809523808
64,1,0.2,0.30000000000000004,0.25
65,0,0.2,0.30000000000000004,0.24615384615384617
66,1,0.2,0.30000000000000004,0.25757575757575757
67,0,0.2,0.30000000000000004,0.2537313432835821
68,0,0.2,0.30000000000000004,0.25
69,0,0.2,0.30000000000000004,0.2463768115942029
70,0,0.2,0.30000000000000004,0.24285714285714285
71,0,0.2,0.30000000000000004,0.23943661971830985
72,0,0.2,0.30000000000000004,0.2361111111111111
73,0,0.2,0.30000000000000004,0.2328767123287671
74,0,0.2,0.30000000000000004,0.22972972972972974
75,0,0.2,0.30000000000000004,0.22666666666666666
76,0,0.2,0.30000000000000004,0.2236842105263158
77,0,0.2,0.30000000000000004,0.22077922077922077
78,0,0.2,0.30000000000000004,0.21794871794871795
79,0,0.2,0.30000000000000004,0.21518987341772153
80,0,0.2,0.30000000000000004,0.2125
81,0,0.2,0.30000000000000004,0.20987654320987653
82,0,0.2,0.30000000000000004,0.2073170731707317
83,1,0.2,0.30000000000000004,0.21686746987951808
84,1,0.2,0.30000000000000004,0.2261904761904762
85,0,0.2,0.30000000000000004,0.2235294117647059
86,1,0.2,0.30000000000000004,0.23255813953488372
87,0,0.2,0.30000000000000004,0.22988505747126436
88,0,0.2,0.30000000000000004,0.22727272727272727
89,1,0.2,0.30000000000000004,0.23595505617977527
90,0,0.2,0.30000000000000004,0.23333333333333334
91,1,0.2,0.30000000000000004,0.24175824175824176
92,0,0.2,0.30000000000000004,0.2391304347826087
93,0,0.2,0.30000000000000004,0.23655913978494625
94,0,0.2,0.30000000000000004,0.23404255319148937
95,0,0.2,0.30000000000000004,0.23157894736842105
96,1,0.2,0.30000000000000004,0.23958333333333334
97,0,0.2,0.30000000000000004,0.23711340206185566
98,0,0.2,0.30000000000000004,0.23469387755102042
99,0,0.2,0.30000000000000004,0.23232323232323232
100,0,0.2,0.30000000000000004,0.23
101,0,0.2,0.30000000000000004,0.22772277227722773
102,0,0.2,0.30000000000000004,0.22549019607843138
103,1,0.2,0.30000000000000004,0.23300970873786409
104,1,0.2,0.30000000000000004,0.2403846153846154
105,0,0.2,0.30000000000000004,0.23809523809523808
106,0,0.2,0.30000000000000004,0.2358490566037736
107,0,0.2,0.30000000000000004,0.2336448598130841
108,0,0.2,0.30000000000000004,0.23148148148148148
109,0,0.2,0.30000000000000004,0.22935779816513763
110,0,0.2,0.30000000000000004,0.22727272727272727
111,1,0.2,0.30000000000000004,0.23423423423423423
112,0,0.2,0.30000000000000004,0.23214285714285715
113,0,0.2,0.30000000000000004,0.23008849557522124
114,0,0.2,0.30000000000000004,0.22807017543859648
115,0,0.2,0.30000000000000004,0.22608695652173913
116,0,0.2,0.30000000000000004,0.22413793103448276
117,0,0.2,0.30000000000000004,0.2222222222222222
118,1,0.2,0.30000000000000004,0.2288135593220339
119,0,0.2,0.30000000000000004,0.226890756302521
120,0,0.2,0.30000000000000004,0.225
1,0,0.30000000000000004,0.30000000000000004,0
2,1,0.30000000000000004,0.30000000000000004,0.5
3,0,0.30000000000000004,0.30000000000000004,0.3333333333333333
4,0,0.30000000000000004,0.30000000000000004,0.25
5,0,0.30000000000000004,0.30000000000000004,0.2
6,1,0.30000000000000004,0.30000000000000004,0.3333333333333333
7,0,0.30000000000000004,0.30000000000000004,0.2857142857142857
8,0,0.30000000000000004,0.30000000000000004,0.25
9,0,0.30000000000000004,0.30000000000000004,0.2222222222222222
10,0,0.30000000000000004,0.30000000000000004,0.2
11,1,0.30000000000000004,0.30000000000000004,0.2727272727272727
12,1,0.30000000000000004,0.30000000000000004,0.3333333333333333
13,0,0.30000000000000004,0.30000000000000004,0.3076923076923077
14,0,0.30000000000000004,0.30000000000000004,0.2857142857142857
15,1,0.30000000000000004,0.30000000000000004,0.3333333333333333
16,0,0.30000000000000004,0.30000000000000004,0.3125
17,0,0.30000000000000004,0.30000000000000004,0.29411764705882354
18,0,0.30000000000000004,0.30000000000000004,0.2777777777777778
19,0,0.30000000000000004,0.30000000000000004,0.2631578947368421
20,0,0.30000000000000004,0.30000000000000004,0.25
21,1,0.30000000000000004,0.30000000000000004,0.2857142857142857
22,1,0.30000000000000004,0.30000000000000004,0.3181818181818182
23,0,0.30000000000000004,0.30000000000000004,0.30434782608695654
24,0,0.30000000000000004,0.30000000000000004,0.2916666666666667
25,1,0.30000000000000004,0.30000000000000004,0.32
26,1,0.30000000000000004,0.30000000000000004,0.34615384615384615
27,0,0.30000000000000004,0.30000000000000004,0.3333333333333333
28,0,0.30000000000000004,0.30000000000000004,0.32142857142857145
29,1,0.30000000000000004,0.30000000000000004,0.3448275862068966
30,0,0.30000000000000004,0.30000000000000004,0.3333333333333333
31,1,0.30000000000000004,0.30000000000000004,0.3548387096774194
32,0,0.30000000000000004,0.30000000000000004,0.34375
33,1,0.30000000000000004,0.30000000000000004,0.36363636363636365
34,0,0.30000000000000004,0.30000000000000004,0.35294117647058826
35,0,0.30000000000000004,0.30000000000000004,0.34285714285714286
36,1,0.30000000000000004,0.30000000000000004,0.3611111111111111
37,1,0.30000000000000004,0.30000000000000004,0.3783783783783784
38,1,0.30000000000000004,0.30000000000000004,0.39473684210526316
39,1,0.30000000000000004,0.30000000000000004,0.41025641025641024
40,0,0.30000000000000004,0.30000000000000004,0.4
41,1,0.30000000000000004,0.30000000000000004,0.4146341463414634
42,0,0.30000000000000004,0.30000000000000004,0.40476190476190477
43,1,0.30000000000000004,0.30000000000000004,0.4186046511627907
44,0,0.30000000000000004,0.30000000000000004,0.4090909090909091
45,0,0.30000000000000004,0.30000000000000004,0.4
46,1,0.30000000000000004,0.30000000000000004,0.41304347826086957
47,0,0.30000000000000004,0.30000000000000004,0.40425531914893614
48,0,0.30000000000000004,0.30000000000000004,0.3958333333333333
49,0,0.30000000000000004,0.30000000000000004,0.3877551020408163
50,1,0.30000000000000004,0.30000000000000004,0.4
51,0,0.30000000000000004,0.30000000000000004,0.39215686274509803
52,0,0.30000000000000004,0.30000000000000004,0.38461538461538464
53,0,0.30000000000000004,0.30000000000000004,0.37735849056603776
54,0,0.30000000000000004,0.30000000000000004,0.37037037037037035
55,0,0.30000000000000004,0.30000000000000004,0.36363636363636365
56,0,0.30000000000000004,0.30000000000000004,0.35714285714285715
57,1,0.30000000000000004,0.30000000000000004,0.3684210526315789
58,1,0.30000000000000004,0.30000000000000004,0.3793103448275862
59,0,0.30000000000000004,0.30000000000000004,0.3728813559322034
60,0,0.30000000000000004,0.30000000000000004,0.36666666666666664
61,0,0.30000000000000004,0.30000000000000004,0.36065573770491804
62,1,0.30000000000000004,0.30000000000000004,0.3709677419354839
63,0,0.30000000000000004,0.30000000000000004,0.36507936507936506
64,1,0.30000000000000004,0.30000000000000004,0.375
65,0,0.30000000000000004,0.30000000000000004,0.36923076923076925
66,0,0.30000000000000004,0.30000000000000004,0.36363636363636365
67,0,0.30000000000000004,0.30000000000000004,0.3582089552238806
68,1,0.30000000000000004,0.30000000000000004,0.36764705882352944
69,1,0.30000000000000004,0.30000000000000004,0.37681159420289856
70,1,0.30000000000000004,0.30000000000000004,0.38571428571428573
71,0,0.30000000000000004,0.30000000000000004,0.38028169014084506
72,0,0.30000000000000004,0.30000000000000004,0.375
73,1,0.30000000000000004,0.30000000000000004,0.3835616438356164
74,1,0.30000000000000004,0.30000000000000004,0.3918918918918919
75,1,0.30000000000000004,0.30000000000000004,0.4
76,0,0.30000000000000004,0.30000000000000004,0.39473684210526316
77,0,0.30000000000000004,0.30000000000000004,0.38961038961038963
78,0,0.30000000000000004,0.30000000000000004,0.38461538461538464
79,1,0.30000000000000004,0.30000000000000004,0.3924050632911392
80,0,0.30000000000000004,0.30000000000000004,0.3875
81,0,0.30000000000000004,0.30000000000000004,0.38271604938271603
82,1,0.30000000000000004,0.30000000000000004,0.3902439024390244
83,0,0.30000000000000004,0.30000000000000004,0.3855421686746988
84,0,0.30000000000000004,0.30000000000000004,0.38095238095238093
85,1,0.30000000000000004,0.30000000000000004,0.38823529411764707
86,1,0.30000000000000004,0.30000000000000004,0.3953488372093023
87,0,0.30000000000000004,0.30000000000000004,0.39080459770114945
88,1,0.30000000000000004,0.30000000000000004,0.3977272727272727
89,1,0.30000000000000004,0.30000000000000004,0.4044943820224719
90,1,0.30000000000000004,0.30000000000000004,0.4111111111111111
91,0,0.30000000000000004,0.30000000000000004,0.4065934065934066
92,1,0.30000000000000004,0.30000000000000004,0.41304347826086957
93,1,0.30000000000000004,0.30000000000000004,0.41935483870967744
94,0,0.30000000000000004,0.30000000000000004,0.4148936170212766
95,1,0.30000000000000004,0.30000000000000004,0.42105263157894735
96,1,0.30000000000000004,0.30000000000000004,0.4270833333333333
97,0,0.30000000000000004,0.30000000000000004,0.422680412371134
98,1,0.30000000000000004,0.30000000000000004,0.42857142857142855
99,0,0.30000000000000004,0.30000000000000004,0.42424242424242425
100,0,0.30000000000000004,0.30000000000000004,0.42
101,0,0.30000000000000004,0.30000000000000004,0.4158415841584158
102,0,0.30000000000000004,0.30000000000000004,0.4117647058823529
103,0,0.30000000000000004,0.30000000000000004,0.4077669902912621
104,0,0.30000000000000004,0.30000000000000004,0.40384615384615385
105,1,0.30000000000000004,0.30000000000000004,0.4095238095238095
106,0,0.30000000000000004,0.30000000000000004,0.4056603773584906
107,1,0.30000000000000004,0.30000000000000004,0.411214953271028
108,0,0.30000000000000004,0.30000000000000004,0.4074074074074074
109,0,0.30000000000000004,0.30000000000000004,0.4036697247706422
110,0,0.30000000000000004,0.30000000000000004,0.4
111,1,0.30000000000000004,0.30000000000000004,0.40540540540540543
112,0,0.30000000000000004,0.30000000000000004,0.4017857142857143
113,0,0.30000000000000004,0.30000000000000004,0.39823008849557523
114,0,0.30000000000000004,0.30000000000000004,0.39473684210526316
